trace,ckpt,class,frames,cmd_orig,cmd_relabel,mean_realized,drift_vx,drift_vy,drift_yaw
data/traces/walk_v34_multi/2800/vxp000_vyp000_yawp100.npz,2800,clean,780,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.3352537155151367]","[0.02137632481753826, -0.09631232917308807, 1.3352537155151367]",0.02137632481753826,0.09631232917308807,0.0
data/traces/walk_v34_multi/2800/vxp000_vyp024_yawp000.npz,2800,clean,780,"[0.0, 0.30000001192092896, 0.0]","[0.0, 0.2191925346851349, 0.0]","[0.015364646911621094, 0.2191925346851349, 0.034723348915576935]",0.015364646911621094,0.0,0.034723348915576935
data/traces/walk_v34_multi/2800/vxp030_vyn030_yawp000.npz,2800,clean,780,"[0.30000001192092896, -0.30000001192092896, 0.0]","[0.21867987513542175, -0.1704334169626236, 0.0]","[0.21867987513542175, -0.1704334169626236, 0.028385337442159653]",0.0,0.0,0.028385337442159653
data/traces/walk_v34_multi/2800/vxp030_vyn030_yawp050.npz,2800,clean,780,"[0.30000001192092896, -0.30000001192092896, 0.5]","[0.1934853196144104, -0.22095520794391632, 0.7776432037353516]","[0.1934853196144104, -0.22095520794391632, 0.7776432037353516]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp000_yawn050.npz,2800,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.2504795491695404, 0.0, -0.6851662397384644]","[0.2504795491695404, 0.028489213436841965, -0.6851662397384644]",0.0,0.028489213436841965,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp000_yawp000.npz,2800,clean,780,"[0.30000001192092896, 0.0, 0.0]","[0.26133954524993896, 0.0, 0.0]","[0.26133954524993896, -0.009210268035531044, 0.028391852974891663]",0.0,0.009210268035531044,0.028391852974891663
data/traces/walk_v34_multi/2800/vxp030_vyp000_yawp050.npz,2800,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.24142903089523315, 0.0, 0.742649495601654]","[0.24142903089523315, -0.04251712188124657, 0.742649495601654]",0.0,0.04251712188124657,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp030_yawn050.npz,2800,clean,780,"[0.30000001192092896, 0.30000001192092896, -0.5]","[0.18475045263767242, 0.21636250615119934, -0.7163824439048767]","[0.18475045263767242, 0.21636250615119934, -0.7163824439048767]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp030_yawp000.npz,2800,clean,780,"[0.30000001192092896, 0.30000001192092896, 0.0]","[0.20335009694099426, 0.18056507408618927, 0.0]","[0.20335009694099426, 0.18056507408618927, 0.02073216624557972]",0.0,0.0,0.02073216624557972
data/traces/walk_v34_multi/2800/vxp040_vyp000_yawp000.npz,2800,clean,780,"[0.5, 0.0, 0.0]","[0.38198116421699524, 0.0, 0.0]","[0.38198116421699524, -0.020933715626597404, 0.06960421055555344]",0.0,0.020933715626597404,0.06960421055555344
data/traces/walk_v34_multi/2800/vxp050_vyn030_yawp000.npz,2800,clean,780,"[0.5, -0.30000001192092896, 0.0]","[0.339205265045166, -0.15225350856781006, 0.0]","[0.339205265045166, -0.15225350856781006, 0.0568145252764225]",0.0,0.0,0.0568145252764225
data/traces/walk_v34_multi/2800/vxp050_vyn030_yawp050.npz,2800,clean,780,"[0.5, -0.30000001192092896, 0.5]","[0.3191579580307007, -0.1950404793024063, 0.8110926151275635]","[0.3191579580307007, -0.1950404793024063, 0.8110926151275635]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp050_vyp000_yawn050.npz,2800,clean,780,"[0.5, 0.0, -0.5]","[0.37047135829925537, 0.0, -0.6545260548591614]","[0.37047135829925537, 0.027239227667450905, -0.6545260548591614]",0.0,0.027239227667450905,0.0
data/traces/walk_v34_multi/2800/vxp050_vyp000_yawp000.npz,2800,clean,780,"[0.5, 0.0, 0.0]","[0.38198116421699524, 0.0, 0.0]","[0.38198116421699524, -0.020933715626597404, 0.06960421055555344]",0.0,0.020933715626597404,0.06960421055555344
data/traces/walk_v34_multi/2800/vxp050_vyp000_yawp050.npz,2800,clean,780,"[0.5, 0.0, 0.5]","[0.3647685647010803, 0.0, 0.7570962309837341]","[0.3647685647010803, -0.053969383239746094, 0.7570962309837341]",0.0,0.053969383239746094,0.0
data/traces/walk_v34_multi/2800/vxp050_vyp030_yawn050.npz,2800,clean,780,"[0.5, 0.30000001192092896, -0.5]","[0.3084902763366699, 0.17926299571990967, -0.6907345652580261]","[0.3084902763366699, 0.17926299571990967, -0.6907345652580261]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp050_vyp030_yawp000.npz,2800,clean,780,"[0.5, 0.30000001192092896, 0.0]","[0.3284476697444916, 0.1523735225200653, 0.0]","[0.3284476697444916, 0.1523735225200653, 0.012334804981946945]",0.0,0.0,0.012334804981946945
data/traces/walk_v34_multi/3200/vxn030_vyp000_yawp000.npz,3200,clean,780,"[-0.30000001192092896, 0.0, 0.0]","[-0.15119914710521698, 0.0, 0.0]","[-0.15119914710521698, -0.016880743205547333, 0.03308439627289772]",0.0,0.016880743205547333,0.03308439627289772
data/traces/walk_v34_multi/3200/vxn030_vyp030_yawn050.npz,3200,clean,780,"[-0.30000001192092896, 0.30000001192092896, -0.5]","[-0.17903585731983185, 0.16721795499324799, -0.3922611176967621]","[-0.17903585731983185, 0.16721795499324799, -0.3922611176967621]",0.0,0.0,0.0
data/traces/walk_v34_multi/3200/vxp000_vyn030_yawp000_extra.npz,3200,clean,780,"[0.0, -0.30000001192092896, 0.0]","[0.0, -0.16273969411849976, 0.0]","[0.026228465139865875, -0.16273969411849976, -0.05106034129858017]",0.026228465139865875,0.0,0.05106034129858017
data/traces/walk_v34_multi/3200/vxp000_vyp000_yawn100.npz,3200,clean,780,"[0.0, 0.0, -1.0]","[0.0, 0.0, -1.16415536403656]","[0.029953723773360252, 0.09339488297700882, -1.16415536403656]",0.029953723773360252,0.09339488297700882,0.0
data/traces/walk_v34_multi/3200/vxp000_vyp000_yawp100.npz,3200,clean,780,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.251268982887268]","[0.019795849919319153, -0.07511454820632935, 1.251268982887268]",0.019795849919319153,0.07511454820632935,0.0
data/traces/walk_v34_multi/3200/vxp030_vyn030_yawp050.npz,3200,clean,780,"[0.30000001192092896, -0.30000001192092896, 0.5]","[0.17911407351493835, -0.17190197110176086, 0.6235144734382629]","[0.17911407351493835, -0.17190197110176086, 0.6235144734382629]",0.0,0.0,0.0
data/traces/walk_v34_multi/3200/vxp030_vyp000_yawn050.npz,3200,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.19798515737056732, 0.0, -0.5467487573623657]","[0.19798515737056732, 0.043950002640485764, -0.5467487573623657]",0.0,0.043950002640485764,0.0
data/traces/walk_v34_multi/3200/vxp030_vyp000_yawp000.npz,3200,clean,780,"[0.30000001192092896, 0.0, 0.0]","[0.19513915479183197, 0.0, 0.0]","[0.19513915479183197, 0.008962700143456459, 0.0508754625916481]",0.0,0.008962700143456459,0.0508754625916481
data/traces/walk_v34_multi/3200/vxp030_vyp000_yawp050.npz,3200,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.1968880146741867, 0.0, 0.6524338722229004]","[0.1968880146741867, -0.012964065186679363, 0.6524338722229004]",0.0,0.012964065186679363,0.0
data/traces/walk_v34_multi/3200/vxp030_vyp030_yawn050.npz,3200,clean,780,"[0.30000001192092896, 0.30000001192092896, -0.5]","[0.1697949320077896, 0.19714488089084625, -0.5063690543174744]","[0.1697949320077896, 0.19714488089084625, -0.5063690543174744]",0.0,0.0,0.0
data/traces/walk_v34_multi/3200/vxp030_vyp030_yawp000.npz,3200,clean,780,"[0.30000001192092896, 0.30000001192092896, 0.0]","[0.15830104053020477, 0.17290163040161133, 0.0]","[0.15830104053020477, 0.17290163040161133, 0.09881950169801712]",0.0,0.0,0.09881950169801712
data/traces/walk_v34_multi/3200/vxp040_vyp000_yawp000.npz,3200,clean,780,"[0.5, 0.0, 0.0]","[0.3099130690097809, 0.0, 0.0]","[0.3099130690097809, 0.011324300430715084, 0.05540679022669792]",0.0,0.011324300430715084,0.05540679022669792
data/traces/walk_v34_multi/3200/vxp050_vyp000_yawn050.npz,3200,clean,780,"[0.5, 0.0, -0.5]","[0.30731630325317383, 0.0, -0.5337581634521484]","[0.30731630325317383, 0.027908066287636757, -0.5337581634521484]",0.0,0.027908066287636757,0.0
data/traces/walk_v34_multi/3200/vxp050_vyp000_yawp000.npz,3200,clean,780,"[0.5, 0.0, 0.0]","[0.3099130690097809, 0.0, 0.0]","[0.3099130690097809, 0.011324300430715084, 0.05540679022669792]",0.0,0.011324300430715084,0.05540679022669792
data/traces/walk_v34_multi/3200/vxp050_vyp000_yawp050.npz,3200,clean,780,"[0.5, 0.0, 0.5]","[0.2968387007713318, 0.0, 0.6530253291130066]","[0.2968387007713318, 0.000804410723503679, 0.6530253291130066]",0.0,0.000804410723503679,0.0
data/traces/walk_v34_multi/3200/vxp050_vyp030_yawn050.npz,3200,clean,780,"[0.5, 0.30000001192092896, -0.5]","[0.26367276906967163, 0.18133056163787842, -0.5198824405670166]","[0.26367276906967163, 0.18133056163787842, -0.5198824405670166]",0.0,0.0,0.0
data/traces/walk_v34_multi/3200/vxp050_vyp030_yawp000.npz,3200,clean,780,"[0.5, 0.30000001192092896, 0.0]","[0.2675272822380066, 0.1640741378068924, 0.0]","[0.2675272822380066, 0.1640741378068924, 0.08105042576789856]",0.0,0.0,0.08105042576789856
data/traces/walk_v34_multi/3200/vxp070_vyp000_yawp000.npz,3200,clean,780,"[0.699999988079071, 0.0, 0.0]","[0.4146069884300232, 0.0, 0.0]","[0.4146069884300232, 0.005751689895987511, 0.0690481960773468]",0.0,0.005751689895987511,0.0690481960773468
data/traces/walk_v34_multi/4200/vxp000_vyp000_yawp000.npz,4200,clean,780,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.006600748281925917, 0.0003307977458462119, 0.007439098320901394]",0.006600748281925917,0.0003307977458462119,0.007439098320901394
data/traces/walk_v34_multi/4200/vxp030_vyp000_yawn050.npz,4200,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.26776012778282166, 0.0, -0.5374329686164856]","[0.26776012778282166, 0.0003211134753655642, -0.5374329686164856]",0.0,0.0003211134753655642,0.0
data/traces/walk_v34_multi/4200/vxp030_vyp000_yawp000.npz,4200,clean,780,"[0.30000001192092896, 0.0, 0.0]","[0.26264625787734985, 0.0, 0.0]","[0.26264625787734985, -0.012664930894970894, 0.0676794946193695]",0.0,0.012664930894970894,0.0676794946193695
data/traces/walk_v34_multi/4200/vxp030_vyp000_yawp050.npz,4200,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.27217531204223633, 0.0, 0.66372150182724]","[0.27217531204223633, -0.027364734560251236, 0.66372150182724]",0.0,0.027364734560251236,0.0
data/traces/walk_v34_multi/4200/vxp040_vyp000_yawp000.npz,4200,clean,780,"[0.5, 0.0, 0.0]","[0.357718825340271, 0.0, 0.0]","[0.357718825340271, -0.019461672753095627, 0.06729631870985031]",0.0,0.019461672753095627,0.06729631870985031
data/traces/walk_v34_multi/4200/vxp050_vyn030_yawp050.npz,4200,clean,780,"[0.5, -0.30000001192092896, 0.5]","[0.3785000145435333, -0.15779875218868256, 0.7847136855125427]","[0.3785000145435333, -0.15779875218868256, 0.7847136855125427]",0.0,0.0,0.0
data/traces/walk_v34_multi/4200/vxp050_vyp000_yawn050.npz,4200,clean,780,"[0.5, 0.0, -0.5]","[0.36227402091026306, 0.0, -0.5687201023101807]","[0.36227402091026306, 0.006004221737384796, -0.5687201023101807]",0.0,0.006004221737384796,0.0
data/traces/walk_v34_multi/4200/vxp050_vyp000_yawp000.npz,4200,clean,780,"[0.5, 0.0, 0.0]","[0.357718825340271, 0.0, 0.0]","[0.357718825340271, -0.019461672753095627, 0.06729631870985031]",0.0,0.019461672753095627,0.06729631870985031
data/traces/walk_v34_multi/4200/vxp050_vyp000_yawp050.npz,4200,clean,780,"[0.5, 0.0, 0.5]","[0.3598143458366394, 0.0, 0.691733717918396]","[0.3598143458366394, -0.03672951087355614, 0.691733717918396]",0.0,0.03672951087355614,0.0
data/traces/walk_v34_multi/4200/vxp070_vyp000_yawp000.npz,4200,clean,780,"[0.699999988079071, 0.0, 0.0]","[0.45489755272865295, 0.0, 0.0]","[0.45489755272865295, -0.024367336183786392, 0.0758482813835144]",0.0,0.024367336183786392,0.0758482813835144
data/traces/walk_v34_multi/5400/vxn030_vyp000_yawn050.npz,5400,clean,780,"[-0.30000001192092896, 0.0, -0.5]","[-0.24142487347126007, 0.0, -0.5903300046920776]","[-0.24142487347126007, 0.027606869116425514, -0.5903300046920776]",0.0,0.027606869116425514,0.0
data/traces/walk_v34_multi/5400/vxn030_vyp000_yawp000.npz,5400,clean,780,"[-0.30000001192092896, 0.0, 0.0]","[-0.24441733956336975, 0.0, 0.0]","[-0.24441733956336975, 0.007958394475281239, 0.006195222493261099]",0.0,0.007958394475281239,0.006195222493261099
data/traces/walk_v34_multi/5400/vxn030_vyp000_yawp050.npz,5400,clean,780,"[-0.30000001192092896, 0.0, 0.5]","[-0.22225818037986755, 0.0, 0.6207444667816162]","[-0.22225818037986755, -0.018787650391459465, 0.6207444667816162]",0.0,0.018787650391459465,0.0
data/traces/walk_v34_multi/5400/vxn030_vyp030_yawn050.npz,5400,clean,780,"[-0.30000001192092896, 0.30000001192092896, -0.5]","[-0.2136775702238083, 0.16715386509895325, -0.6679595708847046]","[-0.2136775702238083, 0.16715386509895325, -0.6679595708847046]",0.0,0.0,0.0
data/traces/walk_v34_multi/5400/vxn030_vyp030_yawp000.npz,5400,clean,780,"[-0.30000001192092896, 0.30000001192092896, 0.0]","[-0.19836020469665527, 0.1504104733467102, 0.0]","[-0.19836020469665527, 0.1504104733467102, -0.04013564810156822]",0.0,0.0,0.04013564810156822
data/traces/walk_v34_multi/5400/vxp000_vyn030_yawp000_extra.npz,5400,clean,780,"[0.0, -0.30000001192092896, 0.0]","[0.0, -0.16786816716194153, 0.0]","[0.04368216171860695, -0.16786816716194153, 0.09577690064907074]",0.04368216171860695,0.0,0.09577690064907074
data/traces/walk_v34_multi/5400/vxp000_vyp000_yawn100.npz,5400,clean,780,"[0.0, 0.0, -1.0]","[0.0, 0.0, -1.2249342203140259]","[-0.020216748118400574, 0.028852371498942375, -1.2249342203140259]",0.020216748118400574,0.028852371498942375,0.0
data/traces/walk_v34_multi/5400/vxp000_vyp000_yawp000.npz,5400,clean,780,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.02119259722530842, 0.0017553758807480335, 0.019071729853749275]",0.02119259722530842,0.0017553758807480335,0.019071729853749275
data/traces/walk_v34_multi/5400/vxp000_vyp000_yawp100.npz,5400,clean,780,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.29045569896698]","[0.005493131000548601, -0.018304739147424698, 1.29045569896698]",0.005493131000548601,0.018304739147424698,0.0
data/traces/walk_v34_multi/5400/vxp000_vyp024_yawp000.npz,5400,clean,780,"[0.0, 0.30000001192092896, 0.0]","[0.0, 0.18014414608478546, 0.0]","[0.026174243539571762, 0.18014414608478546, -0.002230582758784294]",0.026174243539571762,0.0,0.002230582758784294
data/traces/walk_v34_multi/5400/vxp030_vyp000_yawn050.npz,5400,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.2063930481672287, 0.0, -0.5929133296012878]","[0.2063930481672287, 0.008935155346989632, -0.5929133296012878]",0.0,0.008935155346989632,0.0
data/traces/walk_v34_multi/5400/vxp030_vyp000_yawp000.npz,5400,clean,780,"[0.30000001192092896, 0.0, 0.0]","[0.20989803969860077, 0.0, 0.0]","[0.20989803969860077, 0.008525058627128601, 0.03403311222791672]",0.0,0.008525058627128601,0.03403311222791672
data/traces/walk_v34_multi/5400/vxp030_vyp000_yawp050.npz,5400,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.2127671092748642, 0.0, 0.7011845707893372]","[0.2127671092748642, -0.007067413534969091, 0.7011845707893372]",0.0,0.007067413534969091,0.0
data/traces/walk_v34_multi/5400/vxp040_vyp000_yawp000.npz,5400,clean,780,"[0.5, 0.0, 0.0]","[0.3846902549266815, 0.0, 0.0]","[0.3846902549266815, 0.005916512571275234, 0.03597762808203697]",0.0,0.005916512571275234,0.03597762808203697
data/traces/walk_v34_multi/5400/vxp050_vyp000_yawn050.npz,5400,clean,780,"[0.5, 0.0, -0.5]","[0.36701592803001404, 0.0, -0.5903668999671936]","[0.36701592803001404, 0.004170707426965237, -0.5903668999671936]",0.0,0.004170707426965237,0.0
data/traces/walk_v34_multi/5400/vxp050_vyp000_yawp000.npz,5400,clean,780,"[0.5, 0.0, 0.0]","[0.3846902549266815, 0.0, 0.0]","[0.3846902549266815, 0.005916512571275234, 0.03597762808203697]",0.0,0.005916512571275234,0.03597762808203697
data/traces/walk_v34_multi/5400/vxp050_vyp000_yawp050.npz,5400,clean,780,"[0.5, 0.0, 0.5]","[0.36765366792678833, 0.0, 0.6923484802246094]","[0.36765366792678833, 0.002980560064315796, 0.6923484802246094]",0.0,0.002980560064315796,0.0
data/traces/walk_v34_multi/5400/vxp070_vyp000_yawp000.npz,5400,clean,780,"[0.699999988079071, 0.0, 0.0]","[0.4202750325202942, 0.0, 0.0]","[0.4202750325202942, -0.002402672078460455, -0.0076744272373616695]",0.0,0.002402672078460455,0.0076744272373616695
