trace,ckpt,class,frames,cmd_orig,cmd_relabel,mean_realized,drift_vx,drift_vy,drift_yaw
data/traces/walk_v34_multi/2800/extra_vxp000_vyn025_yawn020.npz,2800,clean,780,"[0.0, -0.25, -0.20000000298023224]","[0.0, -0.16873016953468323, -0.30917689204216003]","[0.039260949939489365, -0.16873016953468323, -0.30917689204216003]",0.039260949939489365,0.0,0.0
data/traces/walk_v34_multi/2800/extra_vxp000_vyn025_yawp000.npz,2800,clean,780,"[0.0, -0.25, 0.0]","[0.0, -0.19667638838291168, 0.0]","[0.03914197161793709, -0.19667638838291168, -0.007706604897975922]",0.03914197161793709,0.0,0.007706604897975922
data/traces/walk_v34_multi/2800/extra_vxp000_vyp015_yawp000.npz,2800,clean,780,"[0.0, 0.15000000596046448, 0.0]","[0.0, 0.11342412978410721, 0.0]","[0.034760668873786926, 0.11342412978410721, 0.0014172119554132223]",0.034760668873786926,0.0,0.0014172119554132223
data/traces/walk_v34_multi/2800/extra_vxp000_vyp025_yawp000.npz,2800,clean,780,"[0.0, 0.25, 0.0]","[0.0, 0.1874665766954422, 0.0]","[0.020644601434469223, 0.1874665766954422, 0.022241324186325073]",0.020644601434469223,0.0,0.022241324186325073
data/traces/walk_v34_multi/2800/extra_vxp010_vyn020_yawp000.npz,2800,clean,780,"[0.10000000149011612, -0.20000000298023224, 0.0]","[0.11361870169639587, -0.13602793216705322, 0.0]","[0.11361870169639587, -0.13602793216705322, -4.254962277627783e-06]",0.0,0.0,4.254962277627783e-06
data/traces/walk_v34_multi/2800/gentle_vxp000_vyn020_yawp000.npz,2800,clean,780,"[0.0, -0.20000000298023224, 0.0]","[0.0, -0.1595560610294342, 0.0]","[0.04145566746592522, -0.1595560610294342, 0.0016470265109091997]",0.04145566746592522,0.0,0.0016470265109091997
data/traces/walk_v34_multi/2800/gentle_vxp000_vyp000_yawn030.npz,2800,clean,780,"[0.0, 0.0, -0.30000001192092896]","[0.0, 0.0, -0.4289228916168213]","[0.04698684439063072, 0.02169579267501831, -0.4289228916168213]",0.04698684439063072,0.02169579267501831,0.0
data/traces/walk_v34_multi/2800/gentle_vxp000_vyp000_yawp030.npz,2800,clean,780,"[0.0, 0.0, 0.30000001192092896]","[0.0, 0.0, 0.4232139587402344]","[0.04677458852529526, -0.03834870830178261, 0.4232139587402344]",0.04677458852529526,0.03834870830178261,0.0
data/traces/walk_v34_multi/2800/gentle_vxp000_vyp020_yawp000.npz,2800,clean,780,"[0.0, 0.20000000298023224, 0.0]","[0.0, 0.15260908007621765, 0.0]","[0.026301881298422813, 0.15260908007621765, 0.01083418820053339]",0.026301881298422813,0.0,0.01083418820053339
data/traces/walk_v34_multi/2800/gentle_vxp000_vyp020_yawp030.npz,2800,clean,780,"[0.0, 0.20000000298023224, 0.30000001192092896]","[0.0, 0.12638327479362488, 0.44353002309799194]","[0.03115685097873211, 0.12638327479362488, 0.44353002309799194]",0.03115685097873211,0.0,0.0
data/traces/walk_v34_multi/2800/gentle_vxp020_vyn020_yawp000.npz,2800,clean,780,"[0.20000000298023224, -0.20000000298023224, 0.0]","[0.17576861381530762, -0.12417253851890564, 0.0]","[0.17576861381530762, -0.12417253851890564, 0.00014748309331480414]",0.0,0.0,0.00014748309331480414
data/traces/walk_v34_multi/2800/gentle_vxp020_vyp000_yawp000.npz,2800,clean,780,"[0.20000000298023224, 0.0, 0.0]","[0.19686801731586456, 0.0, 0.0]","[0.19686801731586456, -0.005976569373160601, 0.023073557764291763]",0.0,0.005976569373160601,0.023073557764291763
data/traces/walk_v34_multi/2800/gentle_vxp020_vyp000_yawp030.npz,2800,clean,780,"[0.20000000298023224, 0.0, 0.30000001192092896]","[0.18723803758621216, 0.0, 0.44895273447036743]","[0.18723803758621216, -0.03171202912926674, 0.44895273447036743]",0.0,0.03171202912926674,0.0
data/traces/walk_v34_multi/2800/gentle_vxp020_vyp020_yawp000.npz,2800,clean,780,"[0.20000000298023224, 0.20000000298023224, 0.0]","[0.16844454407691956, 0.1261887401342392, 0.0]","[0.16844454407691956, 0.1261887401342392, 0.031173299998044968]",0.0,0.0,0.031173299998044968
data/traces/walk_v34_multi/2800/ood_vxp000_vyn040_yawp000.npz,2800,clean,780,"[0.0, -0.4000000059604645, 0.0]","[0.0, -0.29079023003578186, 0.0]","[0.026989856734871864, -0.29079023003578186, -0.011389467865228653]",0.026989856734871864,0.0,0.011389467865228653
data/traces/walk_v34_multi/2800/ood_vxp000_vyn045_yawp000.npz,2800,clean,780,"[0.0, -0.44999998807907104, 0.0]","[0.0, -0.31503334641456604, 0.0]","[0.024110080674290657, -0.31503334641456604, -0.01059973705559969]",0.024110080674290657,0.0,0.01059973705559969
data/traces/walk_v34_multi/2800/ood_vxp000_vyp040_yawp000.npz,2800,clean,780,"[0.0, 0.4000000059604645, 0.0]","[0.0, 0.27162301540374756, 0.0]","[0.008705017156898975, 0.27162301540374756, 0.045584216713905334]",0.008705017156898975,0.0,0.045584216713905334
data/traces/walk_v34_multi/2800/ood_vxp000_vyp045_yawp000.npz,2800,clean,780,"[0.0, 0.44999998807907104, 0.0]","[0.0, 0.2965327799320221, 0.0]","[0.006963880266994238, 0.2965327799320221, 0.02488413266837597]",0.006963880266994238,0.0,0.02488413266837597
data/traces/walk_v34_multi/2800/vxn030_vyn030_yawp050.npz,2800,clean,780,"[-0.30000001192092896, -0.30000001192092896, 0.5]","[-0.22370906174182892, -0.25001806020736694, 0.7165936231613159]","[-0.22370906174182892, -0.25001806020736694, 0.7165936231613159]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxn030_vyp000_yawp050.npz,2800,clean,780,"[-0.30000001192092896, 0.0, 0.5]","[-0.18401674926280975, 0.0, 0.6744727492332458]","[-0.18401674926280975, -0.054237909615039825, 0.6744727492332458]",0.0,0.054237909615039825,0.0
data/traces/walk_v34_multi/2800/vxn030_vyp030_yawn050.npz,2800,clean,780,"[-0.30000001192092896, 0.30000001192092896, -0.5]","[-0.22139941155910492, 0.20063179731369019, -0.7824031114578247]","[-0.22139941155910492, 0.20063179731369019, -0.7824031114578247]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp000_vyn030_yawp000_extra.npz,2800,clean,780,"[0.0, -0.30000001192092896, 0.0]","[0.0, -0.23021595180034637, 0.0]","[0.03488019108772278, -0.23021595180034637, -0.005612493492662907]",0.03488019108772278,0.0,0.005612493492662907
data/traces/walk_v34_multi/2800/vxp000_vyp000_yawn100.npz,2800,clean,780,"[0.0, 0.0, -1.0]","[0.0, 0.0, -1.3832554817199707]","[0.022649496793746948, 0.08596034348011017, -1.3832554817199707]",0.022649496793746948,0.08596034348011017,0.0
data/traces/walk_v34_multi/2800/vxp000_vyp000_yawp100.npz,2800,clean,780,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.3352537155151367]","[0.02137632481753826, -0.09631232917308807, 1.3352537155151367]",0.02137632481753826,0.09631232917308807,0.0
data/traces/walk_v34_multi/2800/vxp000_vyp024_yawp000.npz,2800,clean,780,"[0.0, 0.30000001192092896, 0.0]","[0.0, 0.2191925346851349, 0.0]","[0.015364646911621094, 0.2191925346851349, 0.034723348915576935]",0.015364646911621094,0.0,0.034723348915576935
data/traces/walk_v34_multi/2800/vxp030_vyn030_yawp050.npz,2800,clean,780,"[0.30000001192092896, -0.30000001192092896, 0.5]","[0.1934853196144104, -0.22095520794391632, 0.7776432037353516]","[0.1934853196144104, -0.22095520794391632, 0.7776432037353516]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp000_yawn050.npz,2800,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.2504795491695404, 0.0, -0.6851662397384644]","[0.2504795491695404, 0.028489213436841965, -0.6851662397384644]",0.0,0.028489213436841965,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp000_yawp000.npz,2800,clean,780,"[0.30000001192092896, 0.0, 0.0]","[0.26133954524993896, 0.0, 0.0]","[0.26133954524993896, -0.009210268035531044, 0.028391852974891663]",0.0,0.009210268035531044,0.028391852974891663
data/traces/walk_v34_multi/2800/vxp030_vyp000_yawp050.npz,2800,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.24142903089523315, 0.0, 0.742649495601654]","[0.24142903089523315, -0.04251712188124657, 0.742649495601654]",0.0,0.04251712188124657,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp030_yawn050.npz,2800,clean,780,"[0.30000001192092896, 0.30000001192092896, -0.5]","[0.18475045263767242, 0.21636250615119934, -0.7163824439048767]","[0.18475045263767242, 0.21636250615119934, -0.7163824439048767]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp030_vyp030_yawp000.npz,2800,clean,780,"[0.30000001192092896, 0.30000001192092896, 0.0]","[0.20335009694099426, 0.18056507408618927, 0.0]","[0.20335009694099426, 0.18056507408618927, 0.02073216624557972]",0.0,0.0,0.02073216624557972
data/traces/walk_v34_multi/2800/vxp050_vyn030_yawp050.npz,2800,clean,780,"[0.5, -0.30000001192092896, 0.5]","[0.3191579580307007, -0.1950404793024063, 0.8110926151275635]","[0.3191579580307007, -0.1950404793024063, 0.8110926151275635]",0.0,0.0,0.0
data/traces/walk_v34_multi/2800/vxp050_vyp000_yawn050.npz,2800,clean,780,"[0.5, 0.0, -0.5]","[0.37047135829925537, 0.0, -0.6545260548591614]","[0.37047135829925537, 0.027239227667450905, -0.6545260548591614]",0.0,0.027239227667450905,0.0
data/traces/walk_v34_multi/2800/vxp050_vyp000_yawp050.npz,2800,clean,780,"[0.5, 0.0, 0.5]","[0.3647685647010803, 0.0, 0.7570962309837341]","[0.3647685647010803, -0.053969383239746094, 0.7570962309837341]",0.0,0.053969383239746094,0.0
data/traces/walk_v34_multi/3200/extra_vxp000_vyn015_yawp000.npz,3200,clean,780,"[0.0, -0.15000000596046448, 0.0]","[0.0, -0.09043654799461365, 0.0]","[0.028955260291695595, -0.09043654799461365, -0.016745639964938164]",0.028955260291695595,0.0,0.016745639964938164
data/traces/walk_v34_multi/3200/extra_vxp000_vyn015_yawp020.npz,3200,clean,780,"[0.0, -0.15000000596046448, 0.20000000298023224]","[0.0, -0.11403191089630127, 0.24157966673374176]","[0.03985060378909111, -0.11403191089630127, 0.24157966673374176]",0.03985060378909111,0.0,0.0
data/traces/walk_v34_multi/3200/extra_vxp000_vyn020_yawp030.npz,3200,clean,780,"[0.0, -0.20000000298023224, 0.30000001192092896]","[0.0, -0.1491629034280777, 0.3596741557121277]","[0.041035693138837814, -0.1491629034280777, 0.3596741557121277]",0.041035693138837814,0.0,0.0
data/traces/walk_v34_multi/3200/gentle_vxp000_vyp000_yawn030.npz,3200,clean,780,"[0.0, 0.0, -0.30000001192092896]","[0.0, 0.0, -0.31783586740493774]","[0.025361744686961174, 0.036101020872592926, -0.31783586740493774]",0.025361744686961174,0.036101020872592926,0.0
data/traces/walk_v34_multi/3200/gentle_vxp000_vyp000_yawp030.npz,3200,clean,780,"[0.0, 0.0, 0.30000001192092896]","[0.0, 0.0, 0.4071521759033203]","[0.026851516216993332, -0.03471675515174866, 0.4071521759033203]",0.026851516216993332,0.03471675515174866,0.0
data/traces/walk_v34_multi/3200/gentle_vxp020_vyp000_yawp000.npz,3200,clean,780,"[0.20000000298023224, 0.0, 0.0]","[0.12992413341999054, 0.0, 0.0]","[0.12992413341999054, 0.0063152494840323925, 0.04992841184139252]",0.0,0.0063152494840323925,0.04992841184139252
data/traces/walk_v34_multi/3200/gentle_vxp020_vyp000_yawp030.npz,3200,clean,780,"[0.20000000298023224, 0.0, 0.30000001192092896]","[0.13905872404575348, 0.0, 0.4124460518360138]","[0.13905872404575348, -0.013209194876253605, 0.4124460518360138]",0.0,0.013209194876253605,0.0
data/traces/walk_v34_multi/3200/vxp000_vyp000_yawn100.npz,3200,clean,780,"[0.0, 0.0, -1.0]","[0.0, 0.0, -1.16415536403656]","[0.029953723773360252, 0.09339488297700882, -1.16415536403656]",0.029953723773360252,0.09339488297700882,0.0
data/traces/walk_v34_multi/3200/vxp000_vyp000_yawp100.npz,3200,clean,780,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.251268982887268]","[0.019795849919319153, -0.07511454820632935, 1.251268982887268]",0.019795849919319153,0.07511454820632935,0.0
data/traces/walk_v34_multi/3200/vxp030_vyp000_yawn050.npz,3200,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.19798515737056732, 0.0, -0.5467487573623657]","[0.19798515737056732, 0.043950002640485764, -0.5467487573623657]",0.0,0.043950002640485764,0.0
data/traces/walk_v34_multi/3200/vxp030_vyp000_yawp050.npz,3200,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.1968880146741867, 0.0, 0.6524338722229004]","[0.1968880146741867, -0.012964065186679363, 0.6524338722229004]",0.0,0.012964065186679363,0.0
data/traces/walk_v34_multi/3200/vxp050_vyp000_yawn050.npz,3200,clean,780,"[0.5, 0.0, -0.5]","[0.30731630325317383, 0.0, -0.5337581634521484]","[0.30731630325317383, 0.027908066287636757, -0.5337581634521484]",0.0,0.027908066287636757,0.0
data/traces/walk_v34_multi/3600/extra_vxp000_vyn020_yawp030.npz,3600,clean,780,"[0.0, -0.20000000298023224, 0.30000001192092896]","[0.0, -0.14119672775268555, 0.4729079306125641]","[0.041541241109371185, -0.14119672775268555, 0.4729079306125641]",0.041541241109371185,0.0,0.0
data/traces/walk_v34_multi/3600/gentle_vxp020_vyp000_yawp000.npz,3600,clean,780,"[0.20000000298023224, 0.0, 0.0]","[0.21442027390003204, 0.0, 0.0]","[0.21442027390003204, -0.005197733175009489, 0.03892195224761963]",0.0,0.005197733175009489,0.03892195224761963
data/traces/walk_v34_multi/3600/gentle_vxp020_vyp000_yawp030.npz,3600,clean,780,"[0.20000000298023224, 0.0, 0.30000001192092896]","[0.19782069325447083, 0.0, 0.44031286239624023]","[0.19782069325447083, -0.01442928146570921, 0.44031286239624023]",0.0,0.01442928146570921,0.0
data/traces/walk_v34_multi/3600/ood_vxn040_vyp000_yawp000.npz,3600,clean,780,"[-0.4000000059604645, 0.0, 0.0]","[-0.2516111731529236, 0.0, 0.0]","[-0.2516111731529236, -0.004747229162603617, 0.04349051043391228]",0.0,0.004747229162603617,0.04349051043391228
data/traces/walk_v34_multi/3600/ood_vxn050_vyp000_yawp000.npz,3600,clean,780,"[-0.5, 0.0, 0.0]","[-0.4884476363658905, 0.0, 0.0]","[-0.4884476363658905, 0.009760969318449497, 0.023633183911442757]",0.0,0.009760969318449497,0.023633183911442757
data/traces/walk_v34_multi/3600/vxn030_vyn030_yawp000.npz,3600,clean,780,"[-0.30000001192092896, -0.30000001192092896, 0.0]","[-0.1801760196685791, -0.18361391127109528, 0.0]","[-0.1801760196685791, -0.18361391127109528, 0.030788136646151543]",0.0,0.0,0.030788136646151543
data/traces/walk_v34_multi/3600/vxp000_vyp000_yawn100.npz,3600,clean,780,"[0.0, 0.0, -1.0]","[0.0, 0.0, -1.26298987865448]","[0.024931803345680237, 0.025519676506519318, -1.26298987865448]",0.024931803345680237,0.025519676506519318,0.0
data/traces/walk_v34_multi/3600/vxp000_vyp000_yawp100.npz,3600,clean,780,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.323592185974121]","[0.01177801750600338, -0.042932651937007904, 1.323592185974121]",0.01177801750600338,0.042932651937007904,0.0
data/traces/walk_v34_multi/3600/vxp030_vyn030_yawp050.npz,3600,clean,780,"[0.30000001192092896, -0.30000001192092896, 0.5]","[0.18532206118106842, -0.18835462629795074, 0.7644038796424866]","[0.18532206118106842, -0.18835462629795074, 0.7644038796424866]",0.0,0.0,0.0
data/traces/walk_v34_multi/3600/vxp030_vyp000_yawn050.npz,3600,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.25436335802078247, 0.0, -0.6259856820106506]","[0.25436335802078247, 0.006121340673416853, -0.6259856820106506]",0.0,0.006121340673416853,0.0
data/traces/walk_v34_multi/3600/vxp030_vyp000_yawp050.npz,3600,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.2535148561000824, 0.0, 0.6846072673797607]","[0.2535148561000824, -0.01577070541679859, 0.6846072673797607]",0.0,0.01577070541679859,0.0
data/traces/walk_v34_multi/3600/vxp050_vyp000_yawn050.npz,3600,clean,780,"[0.5, 0.0, -0.5]","[0.36470308899879456, 0.0, -0.6208056211471558]","[0.36470308899879456, 0.01026899367570877, -0.6208056211471558]",0.0,0.01026899367570877,0.0
data/traces/walk_v34_multi/3600/vxp050_vyp000_yawp050.npz,3600,clean,780,"[0.5, 0.0, 0.5]","[0.3614814877510071, 0.0, 0.6951659917831421]","[0.3614814877510071, -0.021561576053500175, 0.6951659917831421]",0.0,0.021561576053500175,0.0
data/traces/walk_v34_multi/4200/gentle_vxp020_vyp000_yawp030.npz,4200,clean,780,"[0.20000000298023224, 0.0, 0.30000001192092896]","[0.2170364111661911, 0.0, 0.4240172505378723]","[0.2170364111661911, -0.019137362018227577, 0.4240172505378723]",0.0,0.019137362018227577,0.0
data/traces/walk_v34_multi/4200/vxp000_vyp000_yawp000.npz,4200,clean,780,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.006600748281925917, 0.0003307977458462119, 0.007439098320901394]",0.006600748281925917,0.0003307977458462119,0.007439098320901394
data/traces/walk_v34_multi/4200/vxp030_vyp000_yawn050.npz,4200,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.26776012778282166, 0.0, -0.5374329686164856]","[0.26776012778282166, 0.0003211134753655642, -0.5374329686164856]",0.0,0.0003211134753655642,0.0
data/traces/walk_v34_multi/4200/vxp030_vyp000_yawp050.npz,4200,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.27217531204223633, 0.0, 0.66372150182724]","[0.27217531204223633, -0.027364734560251236, 0.66372150182724]",0.0,0.027364734560251236,0.0
data/traces/walk_v34_multi/4200/vxp050_vyp000_yawn050.npz,4200,clean,780,"[0.5, 0.0, -0.5]","[0.36227402091026306, 0.0, -0.5687201023101807]","[0.36227402091026306, 0.006004221737384796, -0.5687201023101807]",0.0,0.006004221737384796,0.0
data/traces/walk_v34_multi/4200/vxp050_vyp000_yawp050.npz,4200,clean,780,"[0.5, 0.0, 0.5]","[0.3598143458366394, 0.0, 0.691733717918396]","[0.3598143458366394, -0.03672951087355614, 0.691733717918396]",0.0,0.03672951087355614,0.0
data/traces/walk_v34_multi/5400/gentle_vxn020_vyp000_yawp000.npz,5400,clean,780,"[-0.20000000298023224, 0.0, 0.0]","[-0.17127203941345215, 0.0, 0.0]","[-0.17127203941345215, 0.008190704509615898, 0.016671331599354744]",0.0,0.008190704509615898,0.016671331599354744
data/traces/walk_v34_multi/5400/gentle_vxn020_vyp020_yawp000.npz,5400,clean,780,"[-0.20000000298023224, 0.20000000298023224, 0.0]","[-0.14174015820026398, 0.1261092871427536, 0.0]","[-0.14174015820026398, 0.1261092871427536, -0.03109024651348591]",0.0,0.0,0.03109024651348591
data/traces/walk_v34_multi/5400/gentle_vxp000_vyp000_yawn030.npz,5400,clean,780,"[0.0, 0.0, -0.30000001192092896]","[0.0, 0.0, -0.3514561653137207]","[-0.01637541502714157, 0.009373086504638195, -0.3514561653137207]",0.01637541502714157,0.009373086504638195,0.0
data/traces/walk_v34_multi/5400/gentle_vxp000_vyp000_yawp030.npz,5400,clean,780,"[0.0, 0.0, 0.30000001192092896]","[0.0, 0.0, 0.41917771100997925]","[-0.007146416697651148, 0.0056790816597640514, 0.41917771100997925]",0.007146416697651148,0.0056790816597640514,0.0
data/traces/walk_v34_multi/5400/gentle_vxp000_vyp020_yawp000.npz,5400,clean,780,"[0.0, 0.20000000298023224, 0.0]","[0.0, 0.1201321929693222, 0.0]","[0.008317040279507637, 0.1201321929693222, 0.00570374121889472]",0.008317040279507637,0.0,0.00570374121889472
data/traces/walk_v34_multi/5400/gentle_vxp020_vyp000_yawp000.npz,5400,clean,780,"[0.20000000298023224, 0.0, 0.0]","[0.1461988240480423, 0.0, 0.0]","[0.1461988240480423, 0.0052255564369261265, 0.03824825584888458]",0.0,0.0052255564369261265,0.03824825584888458
data/traces/walk_v34_multi/5400/gentle_vxp020_vyp000_yawp030.npz,5400,clean,780,"[0.20000000298023224, 0.0, 0.30000001192092896]","[0.1458819955587387, 0.0, 0.43920981884002686]","[0.1458819955587387, -0.00479821115732193, 0.43920981884002686]",0.0,0.00479821115732193,0.0
data/traces/walk_v34_multi/5400/ood_vxn040_vyp000_yawp000.npz,5400,clean,780,"[-0.4000000059604645, 0.0, 0.0]","[-0.30205902457237244, 0.0, 0.0]","[-0.30205902457237244, 0.0051740361377596855, 0.0037362140137702227]",0.0,0.0051740361377596855,0.0037362140137702227
data/traces/walk_v34_multi/5400/ood_vxn050_vyp000_yawp000.npz,5400,clean,780,"[-0.5, 0.0, 0.0]","[-0.3852093517780304, 0.0, 0.0]","[-0.3852093517780304, 0.012627778574824333, 0.01580379530787468]",0.0,0.012627778574824333,0.01580379530787468
data/traces/walk_v34_multi/5400/vxn030_vyp000_yawn050.npz,5400,clean,780,"[-0.30000001192092896, 0.0, -0.5]","[-0.24142487347126007, 0.0, -0.5903300046920776]","[-0.24142487347126007, 0.027606869116425514, -0.5903300046920776]",0.0,0.027606869116425514,0.0
data/traces/walk_v34_multi/5400/vxn030_vyp000_yawp000.npz,5400,clean,780,"[-0.30000001192092896, 0.0, 0.0]","[-0.24441733956336975, 0.0, 0.0]","[-0.24441733956336975, 0.007958394475281239, 0.006195222493261099]",0.0,0.007958394475281239,0.006195222493261099
data/traces/walk_v34_multi/5400/vxn030_vyp000_yawp050.npz,5400,clean,780,"[-0.30000001192092896, 0.0, 0.5]","[-0.22225818037986755, 0.0, 0.6207444667816162]","[-0.22225818037986755, -0.018787650391459465, 0.6207444667816162]",0.0,0.018787650391459465,0.0
data/traces/walk_v34_multi/5400/vxp000_vyp000_yawn100.npz,5400,clean,780,"[0.0, 0.0, -1.0]","[0.0, 0.0, -1.2249342203140259]","[-0.020216748118400574, 0.028852371498942375, -1.2249342203140259]",0.020216748118400574,0.028852371498942375,0.0
data/traces/walk_v34_multi/5400/vxp000_vyp000_yawp000.npz,5400,clean,780,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.02119259722530842, 0.0017553758807480335, 0.019071729853749275]",0.02119259722530842,0.0017553758807480335,0.019071729853749275
data/traces/walk_v34_multi/5400/vxp000_vyp000_yawp100.npz,5400,clean,780,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.29045569896698]","[0.005493131000548601, -0.018304739147424698, 1.29045569896698]",0.005493131000548601,0.018304739147424698,0.0
data/traces/walk_v34_multi/5400/vxp000_vyp024_yawp000.npz,5400,clean,780,"[0.0, 0.30000001192092896, 0.0]","[0.0, 0.18014414608478546, 0.0]","[0.026174243539571762, 0.18014414608478546, -0.002230582758784294]",0.026174243539571762,0.0,0.002230582758784294
data/traces/walk_v34_multi/5400/vxp030_vyp000_yawn050.npz,5400,clean,780,"[0.30000001192092896, 0.0, -0.5]","[0.2063930481672287, 0.0, -0.5929133296012878]","[0.2063930481672287, 0.008935155346989632, -0.5929133296012878]",0.0,0.008935155346989632,0.0
data/traces/walk_v34_multi/5400/vxp030_vyp000_yawp000.npz,5400,clean,780,"[0.30000001192092896, 0.0, 0.0]","[0.20989803969860077, 0.0, 0.0]","[0.20989803969860077, 0.008525058627128601, 0.03403311222791672]",0.0,0.008525058627128601,0.03403311222791672
data/traces/walk_v34_multi/5400/vxp030_vyp000_yawp050.npz,5400,clean,780,"[0.30000001192092896, 0.0, 0.5]","[0.2127671092748642, 0.0, 0.7011845707893372]","[0.2127671092748642, -0.007067413534969091, 0.7011845707893372]",0.0,0.007067413534969091,0.0
